Using device: cuda
CUDA available: True
Loading light curves...
finished getting all files
Loaded 10 light curves
/home/pdong/.conda/envs/myenv/lib/python3.11/site-packages/torch/nn/modules/transformer.py:502: UserWarning: The PyTorch API of nested tensors is in prototype stage and will change in the near future. (Triggered internally at /opt/conda/conda-bld/pytorch_1729647429097/work/aten/src/ATen/NestedTensorImpl.cpp:178.)
  output = torch._nested_tensor_from_mask(
Epoch 0, Train Loss: 42471.7500, Validation Loss: 2478.0486
Epoch 41000, Train Loss: 459.4603, Validation Loss: 179.5562
Epoch 41100, Train Loss: 607.0280, Validation Loss: 178.7049
Epoch 41200, Train Loss: 539.6745, Validation Loss: 178.4357
Epoch 41300, Train Loss: 325.5247, Validation Loss: 177.8898
Epoch 41400, Train Loss: 402.0161, Validation Loss: 178.2592
Epoch 41500, Train Loss: 760.1942, Validation Loss: 177.2093
Epoch 41600, Train Loss: 467.6751, Validation Loss: 176.9063
Epoch 41700, Train Loss: 526.5697, Validation Loss: 177.9749
Epoch 41800, Train Loss: 532.8341, Validation Loss: 177.8543
Epoch 41900, Train Loss: 612.5562, Validation Loss: 178.5183
Epoch 42000, Train Loss: 447.4566, Validation Loss: 178.5783
Epoch 42100, Train Loss: 426.9155, Validation Loss: 178.5062
Epoch 42200, Train Loss: 482.7949, Validation Loss: 178.5522
Epoch 42300, Train Loss: 351.1784, Validation Loss: 179.1406
Epoch 42400, Train Loss: 553.9213, Validation Loss: 178.5531
Epoch 42500, Train Loss: 590.3158, Validation Loss: 178.3607
Epoch 42600, Train Loss: 427.5749, Validation Loss: 177.5200
Epoch 42700, Train Loss: 428.9254, Validation Loss: 176.1369
Epoch 42800, Train Loss: 390.3602, Validation Loss: 176.3324
Epoch 42900, Train Loss: 447.7211, Validation Loss: 175.1875
Epoch 43000, Train Loss: 439.3142, Validation Loss: 174.4922
Epoch 43100, Train Loss: 560.6915, Validation Loss: 173.9688
Epoch 43200, Train Loss: 454.3952, Validation Loss: 174.0751
Epoch 43300, Train Loss: 522.2533, Validation Loss: 173.9062
Epoch 43400, Train Loss: 478.1406, Validation Loss: 174.9087
Epoch 43500, Train Loss: 461.7013, Validation Loss: 174.0541
Epoch 43600, Train Loss: 580.1704, Validation Loss: 174.6595
Epoch 43700, Train Loss: 816.2111, Validation Loss: 173.6013
Epoch 43800, Train Loss: 583.6746, Validation Loss: 174.6528
Epoch 43900, Train Loss: 660.5052, Validation Loss: 174.6607
Epoch 44000, Train Loss: 552.9446, Validation Loss: 174.0103
Epoch 44100, Train Loss: 742.9393, Validation Loss: 173.2303
Epoch 44200, Train Loss: 491.2485, Validation Loss: 172.1745
Epoch 44300, Train Loss: 551.3587, Validation Loss: 171.6701
Epoch 44400, Train Loss: 423.9802, Validation Loss: 170.8081
Epoch 44500, Train Loss: 596.3097, Validation Loss: 170.1026
Epoch 44600, Train Loss: 497.9306, Validation Loss: 170.3648
Epoch 44700, Train Loss: 393.9004, Validation Loss: 170.6764
Epoch 44800, Train Loss: 429.4491, Validation Loss: 169.8813
Epoch 44900, Train Loss: 600.9280, Validation Loss: 169.8540
Epoch 45000, Train Loss: 542.3008, Validation Loss: 169.8670
Epoch 45100, Train Loss: 249.1868, Validation Loss: 170.5257
Epoch 45200, Train Loss: 637.1371, Validation Loss: 169.3203
Epoch 45300, Train Loss: 513.9434, Validation Loss: 169.4667
Epoch 45400, Train Loss: 633.0968, Validation Loss: 169.2064
Epoch 45500, Train Loss: 552.4162, Validation Loss: 169.1882
Epoch 45600, Train Loss: 624.5414, Validation Loss: 169.1770
Epoch 45700, Train Loss: 404.9777, Validation Loss: 169.6345
Epoch 45800, Train Loss: 605.5161, Validation Loss: 169.1758
Epoch 45900, Train Loss: 522.8366, Validation Loss: 168.9339
Epoch 46000, Train Loss: 488.4846, Validation Loss: 167.9020
Epoch 46100, Train Loss: 588.2235, Validation Loss: 168.1664
Epoch 46200, Train Loss: 516.8944, Validation Loss: 167.8047
Epoch 46300, Train Loss: 645.9010, Validation Loss: 167.7667
Epoch 46400, Train Loss: 296.9827, Validation Loss: 167.1362
Epoch 46500, Train Loss: 431.5050, Validation Loss: 166.7456
Epoch 46600, Train Loss: 595.9842, Validation Loss: 166.2626
Epoch 46700, Train Loss: 484.4812, Validation Loss: 165.8805
Epoch 46800, Train Loss: 546.1340, Validation Loss: 165.5136
Epoch 46900, Train Loss: 592.1493, Validation Loss: 165.7867
Epoch 47000, Train Loss: 398.4038, Validation Loss: 164.8722
Epoch 47100, Train Loss: 581.1052, Validation Loss: 164.9091
Epoch 47200, Train Loss: 537.5091, Validation Loss: 164.8389
Epoch 47300, Train Loss: 469.8402, Validation Loss: 164.0802
Epoch 47400, Train Loss: 528.0427, Validation Loss: 163.4266
Epoch 47500, Train Loss: 423.6303, Validation Loss: 162.5894
Epoch 47600, Train Loss: 465.8059, Validation Loss: 161.6725
Epoch 47700, Train Loss: 370.5774, Validation Loss: 162.0663
Epoch 47800, Train Loss: 499.8820, Validation Loss: 162.2380
Epoch 47900, Train Loss: 368.7478, Validation Loss: 160.9882
Epoch 48000, Train Loss: 364.0782, Validation Loss: 160.6740
Epoch 48100, Train Loss: 438.5490, Validation Loss: 159.8969
Epoch 48200, Train Loss: 447.8967, Validation Loss: 159.0285
Epoch 48300, Train Loss: 473.7408, Validation Loss: 159.3141
Epoch 48400, Train Loss: 423.5222, Validation Loss: 158.8721
Epoch 48500, Train Loss: 369.0557, Validation Loss: 158.3196
Epoch 48600, Train Loss: 585.9798, Validation Loss: 158.4671
Epoch 48700, Train Loss: 419.8239, Validation Loss: 157.6619
Epoch 48800, Train Loss: 410.4256, Validation Loss: 157.2349
Epoch 48900, Train Loss: 693.8709, Validation Loss: 156.7876
Epoch 49000, Train Loss: 430.6170, Validation Loss: 155.9590
Epoch 49100, Train Loss: 591.4491, Validation Loss: 155.3435
Epoch 49200, Train Loss: 567.2375, Validation Loss: 156.0081
Epoch 49300, Train Loss: 649.8488, Validation Loss: 155.8846
Epoch 49400, Train Loss: 342.7279, Validation Loss: 155.2687
Epoch 49500, Train Loss: 480.6676, Validation Loss: 154.4218
Epoch 49600, Train Loss: 489.7272, Validation Loss: 154.1862
Epoch 49700, Train Loss: 503.0304, Validation Loss: 155.0851
Epoch 49800, Train Loss: 418.6753, Validation Loss: 154.7486
Epoch 49900, Train Loss: 475.8009, Validation Loss: 154.2330
Epoch 50000, Train Loss: 437.1882, Validation Loss: 154.0268
Epoch 50100, Train Loss: 472.2830, Validation Loss: 153.0475
Epoch 50200, Train Loss: 454.6557, Validation Loss: 151.7645
Epoch 50300, Train Loss: 596.7878, Validation Loss: 151.0117
Epoch 50400, Train Loss: 363.2633, Validation Loss: 151.3673
Epoch 50500, Train Loss: 397.5054, Validation Loss: 151.0382
Epoch 50600, Train Loss: 484.8005, Validation Loss: 150.9479
Epoch 50700, Train Loss: 456.5017, Validation Loss: 150.8062
Epoch 50800, Train Loss: 505.9239, Validation Loss: 150.9375
Epoch 50900, Train Loss: 359.6054, Validation Loss: 150.3618
Epoch 51000, Train Loss: 506.3610, Validation Loss: 150.7535
Epoch 51100, Train Loss: 574.5230, Validation Loss: 150.4888
Epoch 51200, Train Loss: 458.6587, Validation Loss: 150.3150
Epoch 51300, Train Loss: 403.1531, Validation Loss: 150.9740
Epoch 51400, Train Loss: 460.5156, Validation Loss: 150.9617
Epoch 51500, Train Loss: 621.0263, Validation Loss: 150.0670
Epoch 51600, Train Loss: 344.8480, Validation Loss: 150.3202
Epoch 51700, Train Loss: 498.3569, Validation Loss: 150.6672
Epoch 51800, Train Loss: 459.4533, Validation Loss: 150.1111
Epoch 51900, Train Loss: 452.7527, Validation Loss: 149.2518
Epoch 52000, Train Loss: 541.7631, Validation Loss: 149.0521
Epoch 52100, Train Loss: 467.3188, Validation Loss: 150.2253
Epoch 52200, Train Loss: 360.7512, Validation Loss: 148.8805
Epoch 52300, Train Loss: 328.6400, Validation Loss: 148.5942
Epoch 52400, Train Loss: 448.6959, Validation Loss: 148.5751
Epoch 52500, Train Loss: 449.2884, Validation Loss: 148.6802
Epoch 52600, Train Loss: 473.3790, Validation Loss: 148.3757
Epoch 52700, Train Loss: 502.3434, Validation Loss: 147.8212
Epoch 52800, Train Loss: 409.9931, Validation Loss: 147.2071
Epoch 52900, Train Loss: 563.7771, Validation Loss: 147.1313
Epoch 53000, Train Loss: 323.4651, Validation Loss: 146.6708
Epoch 53100, Train Loss: 539.7253, Validation Loss: 146.8985
Epoch 53200, Train Loss: 414.3527, Validation Loss: 147.2896
Epoch 53300, Train Loss: 386.6654, Validation Loss: 146.7998
Epoch 53400, Train Loss: 448.0423, Validation Loss: 145.3999
Epoch 53500, Train Loss: 421.2659, Validation Loss: 145.2644
Epoch 53600, Train Loss: 468.9580, Validation Loss: 144.7161
Epoch 53700, Train Loss: 534.6553, Validation Loss: 143.6305
Epoch 53800, Train Loss: 460.9007, Validation Loss: 143.2693
Epoch 53900, Train Loss: 477.9511, Validation Loss: 142.9992
Epoch 54000, Train Loss: 494.4681, Validation Loss: 142.8300
Epoch 54100, Train Loss: 326.3088, Validation Loss: 142.4716
Epoch 54200, Train Loss: 538.2803, Validation Loss: 142.9870
Epoch 54300, Train Loss: 497.3080, Validation Loss: 142.8499
Epoch 54400, Train Loss: 310.1654, Validation Loss: 143.4742
Epoch 54500, Train Loss: 382.4271, Validation Loss: 143.1351
Epoch 54600, Train Loss: 776.9328, Validation Loss: 143.1326
Epoch 54700, Train Loss: 267.5512, Validation Loss: 142.9953
Epoch 54800, Train Loss: 302.8406, Validation Loss: 143.1788
Epoch 54900, Train Loss: 466.8077, Validation Loss: 142.5288
Epoch 55000, Train Loss: 663.2053, Validation Loss: 142.9478
Epoch 55100, Train Loss: 406.9527, Validation Loss: 142.8607
Epoch 55200, Train Loss: 462.1827, Validation Loss: 142.5281
Epoch 55300, Train Loss: 368.5707, Validation Loss: 141.4902
Epoch 55400, Train Loss: 504.6026, Validation Loss: 141.3199
Epoch 55500, Train Loss: 445.8431, Validation Loss: 141.5160
Epoch 55600, Train Loss: 408.2536, Validation Loss: 140.4287
Epoch 55700, Train Loss: 411.1008, Validation Loss: 140.5508
Epoch 55800, Train Loss: 439.1938, Validation Loss: 140.3846
Epoch 55900, Train Loss: 413.7427, Validation Loss: 141.3458
Epoch 56000, Train Loss: 425.0247, Validation Loss: 140.6061
Epoch 56100, Train Loss: 316.3930, Validation Loss: 140.8608
Epoch 56200, Train Loss: 571.9952, Validation Loss: 140.2665
Traceback (most recent call last):
  File "/orcd/home/002/pdong/Astro UROP/trans_model.py", line 546, in <module>
    # Learning rate scheduling
        ^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/pdong/.conda/envs/myenv/lib/python3.11/site-packages/torch/serialization.py", line 849, in save
    with _open_zipfile_writer(f) as opened_zipfile:
  File "/home/pdong/.conda/envs/myenv/lib/python3.11/site-packages/torch/serialization.py", line 690, in __exit__
    self.file_like.write_end_of_file()
KeyboardInterrupt
